AÑO;MES;NÚMERO ESTADO;NOMBRE ESTADO;NÚMERO MUNICIPIO;NOMBRE MUNICIPIO;NÚMERO DIVISIÓN;NOMBRE DIVISIÓN;TARIFA;FIJO;VARIABLE
2022;ENERO;24;SAN LUIS POTOSÍ;1814;CIUDAD DEL MAIZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1815;CIUDAD FERNANDEZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1816;CIUDAD VALLES;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1817;COXCATLAN;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1818;EBANO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1819;EL NARANJO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1820;GUADALCAZAR;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1821;HUEHUETLAN;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1822;LAGUNILLAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1823;MATEHUALA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1824;MATLAPA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1825;MEXQUITIC DE CARMONA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1826;MOCTEZUMA;4;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1826;MOCTEZUMA;4;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1827;RAYON;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1828;RIOVERDE;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1829;SALINAS;3;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1830;SAN ANTONIO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1831;SAN CIRO DE ACOSTA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1832;SAN LUIS POTOSI;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1833;SAN MARTIN CHALCHICUAUTLA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1834;SAN NICOLAS TOLENTINO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1835;SAN VICENTE TANCUAYALAB;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1836;SANTA CATARINA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1837;SANTA MARIA DEL RIO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1838;SANTO DOMINGO;4;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1838;SANTO DOMINGO;4;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1839;SOLEDAD DE GRACIANO SANCHEZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1840;TAMASOPO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1841;TAMAZUNCHALE;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1842;TAMPACAN;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1843;TAMPAMOLON CORONA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1844;TAMUIN;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1845;TANCANHUITZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1846;TANLAJAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1847;TANQUIAN DE ESCOBEDO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1848;TIERRA NUEVA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1849;VANEGAS;4;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1849;VANEGAS;4;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1850;VENADO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1851;VILLA DE ARISTA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1852;VILLA DE ARRIAGA;3;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1853;VILLA DE GUADALUPE;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1854;VILLA DE LA PAZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1855;VILLA DE RAMOS;3;Bajío;PDBT;27.78;3.605
2022;ENERO;24;SAN LUIS POTOSÍ;1856;VILLA DE REYES;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1857;VILLA HIDALGO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1858;VILLA JUAREZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1859;XILITLA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;24;SAN LUIS POTOSÍ;1860;ZARAGOZA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;25;SINALOA;1861;AHOME;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1862;ANGOSTURA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1863;BADIRAGUATO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1864;CHOIX;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1865;CONCORDIA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1866;COSALA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1867;CULIACAN;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1868;EL FUERTE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1869;ELOTA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1870;ESCUINAPA;17;Jalisco;PDBT;33.34;4.172
2022;ENERO;25;SINALOA;1870;ESCUINAPA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1871;GUASAVE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1872;MAZATLAN;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1873;MOCORITO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1874;NAVOLATO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1875;ROSARIO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1876;SALVADOR ALVARADO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1877;SAN IGNACIO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;25;SINALOA;1878;SINALOA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1879;ACONCHI;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1880;AGUA PRIETA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1881;ALAMOS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1882;ALTAR;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1883;ARIVECHI;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1884;ARIZPE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1885;ATIL;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1886;BACADEHUACHI;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1887;BACANORA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1888;BACERAC;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1889;BACOACHI;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1890;BACUM;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1891;BANAMICHI;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1892;BAVIACORA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1893;BAVISPE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1894;BENITO JUAREZ;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1895;BENJAMIN HILL;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1896;CABORCA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1897;CAJEME;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1898;CANANEA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1899;CARBO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1900;CUCURPE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1901;CUMPAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1902;DIVISADEROS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1903;EMPALME;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1904;ETCHOJOA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1905;FRONTERAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1906;GRANADOS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1907;GUAYMAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1908;HERMOSILLO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1909;HUACHINERA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1910;HUASABAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1911;HUATABAMPO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1912;HUEPAC;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1913;IMURIS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1914;LA COLORADA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1915;MAGDALENA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1916;MAZATAN;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1917;MOCTEZUMA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1918;NACO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1919;NACORI CHICO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1920;NACOZARI DE GARCIA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1921;NAVOJOA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1922;NOGALES;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1923;ONAVAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1924;OPODEPE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1925;OQUITOA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1926;PITIQUITO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1927;PUERTO PENASCO;1;Baja California;PDBT;53.58;2.388
2022;ENERO;26;SONORA;1928;QUIRIEGO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1929;RAYON;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1930;ROSARIO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1931;SAHUARIPA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1932;SAN FELIPE DE JESUS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1933;SAN IGNACIO RIO MUERTO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1934;SAN JAVIER;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1935;SAN LUIS RIO COLORADO;1;Baja California;PDBT;53.58;2.388
2022;ENERO;26;SONORA;1936;SAN MIGUEL DE HORCASITAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1937;SAN PEDRO DE LA CUEVA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1938;SANTA ANA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1939;SANTA CRUZ;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1940;SARIC;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1941;SOYOPA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1942;SUAQUI GRANDE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1943;TEPACHE;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1944;TRINCHERAS;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1945;TUBUTAMA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1946;VILLA HIDALGO;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1947;VILLA PESQUEIRA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;26;SONORA;1948;YECORA;18;Noroeste;PDBT;55.18;3.148
2022;ENERO;27;TABASCO;1949;BALANCAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1950;CARDENAS;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1951;CENTLA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1952;CENTRO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1953;COMALCALCO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1954;CUNDUACAN;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1955;EMILIANO ZAPATA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1956;HUIMANGUILLO;21;Oriente;PDBT;35.97;3.637
2022;ENERO;27;TABASCO;1956;HUIMANGUILLO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1957;JALAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1958;JALPA DE MENDEZ;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1959;JONUTA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1960;MACUSPANA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1961;NACAJUCA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1962;PARAISO;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1963;TACOTALPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1964;TEAPA;23;Sureste;PDBT;58.51;3.62
2022;ENERO;27;TABASCO;1965;TENOSIQUE;23;Sureste;PDBT;58.51;3.62
2022;ENERO;28;TAMAULIPAS;1966;ABASOLO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1967;ALDAMA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1968;ALTAMIRA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1969;ANTIGUO MORELOS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1970;BURGOS;13;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1970;BURGOS;13;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1971;BUSTAMANTE;13;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1971;BUSTAMANTE;13;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1972;CAMARGO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1973;CASAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1974;CIUDAD MADERO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1975;CRUILLAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1976;EL MANTE;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1977;GOMEZ FARIAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1978;GONZALEZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1979;GUEMEZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1980;GUERRERO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1981;GUSTAVO DIAZ ORDAZ;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1982;HIDALGO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1983;JAUMAVE;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1984;JIMENEZ;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1985;LLERA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1986;MAINERO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1987;MATAMOROS;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1988;MENDEZ;13;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1988;MENDEZ;13;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1989;MIER;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1990;MIGUEL ALEMAN;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1991;MIQUIHUANA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1992;NUEVO LAREDO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1993;NUEVO MORELOS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1994;OCAMPO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1995;PADILLA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1996;PALMILLAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;1997;REYNOSA;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1998;RIO BRAVO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;1999;SAN CARLOS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2000;SAN FERNANDO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;2001;SAN NICOLAS;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2002;SOTO LA MARINA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2003;TAMPICO;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2004;TULA;13;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2004;TULA;13;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;2005;VALLE HERMOSO;15;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;2006;VICTORIA;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2007;VILLAGRAN;13;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;28;TAMAULIPAS;2007;VILLAGRAN;13;Golfo Norte;PDBT;37.22;3.318
2022;ENERO;28;TAMAULIPAS;2008;XICOTENCATL;12;Golfo Centro;PDBT;34.1;3.751
2022;ENERO;29;TLAXCALA;2009;ACUAMANALA DE MIGUEL HIDALGO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2010;AMAXAC DE GUERRERO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2011;APETATITLAN DE ANTONIO CARVAJA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2012;APIZACO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2013;ATLANGATEPEC;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2014;ATLTZAYANCA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2015;BENITO JUAREZ;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2016;CALPULALPAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2017;CHIAUTEMPAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2018;CONTLA DE JUAN CUAMATZI;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2019;CUAPIAXTLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2020;CUAXOMULCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2021;EL CARMEN TEQUEXQUITLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2022;EMILIANO ZAPATA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2023;ESPANITA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2024;HUAMANTLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2025;HUEYOTLIPAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2026;IXTACUIXTLA DE MARIANO MATAMOR;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2027;IXTENCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2028;LA MAGDALENA TLALTELULCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2029;LAZARO CARDENAS;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2030;MAZATECOCHCO DE JOSE MARIA MOR;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2031;MUNOZ DE DOMINGO ARENAS;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2032;NANACAMILPA DE MARIANO ARISTA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2033;NATIVITAS;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2034;PANOTLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2035;PAPALOTLA DE XICOHTENCATL;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2036;SAN DAMIAN TEXOLOC;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2037;SAN FRANCISCO TETLANOHCAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2038;SAN JERONIMO ZACUALPAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2039;SAN JOSE TEACALCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2040;SAN JUAN HUACTZINCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2041;SAN LORENZO AXOCOMANITLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2042;SAN LUCAS TECOPILCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2043;SAN PABLO DEL MONTE;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2044;SANCTORUM DE LAZARO CARDENAS;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2045;SANTA ANA NOPALUCAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2046;SANTA APOLONIA TEACALCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2047;SANTA CATARINA AYOMETLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2048;SANTA CRUZ QUILEHTLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2049;SANTA CRUZ TLAXCALA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2050;SANTA ISABEL XILOXOXTLA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2051;TENANCINGO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2052;TEOLOCHOLCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2053;TEPETITLA DE LARDIZABAL;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2054;TEPEYANCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2055;TERRENATE;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2056;TETLA DE LA SOLIDARIDAD;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2057;TETLATLAHUCA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2058;TLAXCALA;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2059;TLAXCO;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2060;TOCATLAN;10;Centro Oriente;PDBT;31.39;3.512
2022;ENERO;29;TLAXCALA;2061;TOTOLAC;10;Centro Oriente;PDBT;31.39;3.512
